Norwood Concert Hall,https://www.facebook.com/norwoodconcerthall,https://www.facebook.com/events/365318857683893
Major Minor Music Project,https://www.facebook.com/majorminoryyc,https://www.facebook.com/events/219742642010790
WAKE,https://www.facebook.com/wakeyyc,https://www.facebook.com/events/219742642010790
Flashback,https://www.facebook.com/Flashback.yyc,https://www.facebook.com/events/219742642010790
Chained by Mind,https://www.facebook.com/chainedbymind,https://www.facebook.com/events/219742642010790
Anti-Pattern,https://www.facebook.com/AntiPatternCalgary,https://www.facebook.com/events/219742642010790
Nice Events,https://www.facebook.com/NiceEventsAUS,https://www.facebook.com/events/1446513908849280
Walk Off The Earth,https://www.facebook.com/walkofftheearth,https://www.facebook.com/events/1446513908849280
TEG DAINTY,https://www.facebook.com/TEGDAINTY,https://www.facebook.com/events/1446513908849280
incite/,https://www.facebook.com/incite.audiovisual,https://www.facebook.com/events/176618736193274
Brujeria,https://www.facebook.com/Brujeria,https://www.facebook.com/events/176618736193274
WAKE,https://www.facebook.com/wakeyyc,https://www.facebook.com/events/176618736193274
ConcertWorks,https://www.facebook.com/ConcertWorks,https://www.facebook.com/events/176618736193274
Nice Events,https://www.facebook.com/NiceEventsAUS,https://www.facebook.com/events/2323812277932921
Walk Off The Earth,https://www.facebook.com/walkofftheearth,https://www.facebook.com/events/2323812277932921
TEG DAINTY,https://www.facebook.com/TEGDAINTY,https://www.facebook.com/events/2323812277932921
Vermin Womb,https://www.facebook.com/Verminwomb,https://www.facebook.com/events/630965723694179
WAKE,https://www.facebook.com/wakeyyc,https://www.facebook.com/events/630965723694179
Hi-Dive Denver,https://www.facebook.com/HiDiveDenver,https://www.facebook.com/events/630965723694179
Call of The Void,https://www.facebook.com/CalloftheVoid303,https://www.facebook.com/events/630965723694179
Transmission MTL,https://www.facebook.com/transmissionmtl,https://www.facebook.com/events/819649358445190
silktits,https://www.facebook.com/silktits,https://www.facebook.com/events/819649358445190
Music Is My Sanctuary,https://www.facebook.com/MusicIsMySanctuary,https://www.facebook.com/events/819649358445190
Breakglass Studio,https://www.facebook.com/breakglassstudios,https://www.facebook.com/events/819649358445190
LOST HEROES,https://www.facebook.com/MusicByLostHeroes,https://www.facebook.com/events/819649358445190
The EARL,https://www.facebook.com/EARLeav,https://www.facebook.com/events/1238719919593607
WITHERED,https://www.facebook.com/witheredmetal,https://www.facebook.com/events/1238719919593607
WAKE,https://www.facebook.com/wakeyyc,https://www.facebook.com/events/1238719919593607
Gregorio Franco,https://www.facebook.com/gregoriofranco85,https://www.facebook.com/events/1238719919593607
Voyage Funktastique,https://www.facebook.com/voyagefunktastique,https://www.facebook.com/events/615863339250153
CHOQ.ca,https://www.facebook.com/CHOQ.ca,https://www.facebook.com/events/615863339250153
Le Belmont,https://www.facebook.com/LeBelmontMTL,https://www.facebook.com/events/615863339250153
Dr. MaD,https://www.facebook.com/DocMaD,https://www.facebook.com/events/615863339250153
Walla P,https://www.facebook.com/djwallap,https://www.facebook.com/events/615863339250153
Strange Matter,https://www.facebook.com/StrangeMatterRVA,https://www.facebook.com/events/350278888772397
WITHERED,https://www.facebook.com/witheredmetal,https://www.facebook.com/events/350278888772397
WAKE,https://www.facebook.com/wakeyyc,https://www.facebook.com/events/350278888772397
VORATOR,https://www.facebook.com/vorator,https://www.facebook.com/events/350278888772397
Lore,https://www.facebook.com/lorerva,https://www.facebook.com/events/350278888772397
Veleta Club,https://www.facebook.com/veletaclub,https://www.facebook.com/events/142170930269937
Voyage Funktastique,https://www.facebook.com/voyagefunktastique,https://www.facebook.com/events/142170930269937
La Ind0,https://www.facebook.com/Laind0,https://www.facebook.com/events/142170930269937
Walla P,https://www.facebook.com/djwallap,https://www.facebook.com/events/142170930269937
WITHERED,https://www.facebook.com/witheredmetal,https://www.facebook.com/events/145653862817733
WAKE,https://www.facebook.com/wakeyyc,https://www.facebook.com/events/145653862817733
Saint Vitus Bar,https://www.facebook.com/saintvitusbar,https://www.facebook.com/events/145653862817733
GNAW,https://www.facebook.com/Gnawtheband,https://www.facebook.com/events/145653862817733
NERVESHATTER,https://www.facebook.com/nerveshattermusic,https://www.facebook.com/events/145653862817733
